selection_index,interval_id,interval_file_index,path,manifest_start_utc,manifest_end_utc,sample_rate_hz,channel_count,gauge_length_m,file_exists,size_bytes,selection_basis,network_candidate_time_fields_read,catalog_event_time_fields_read,family_label_fields_read,hdf5_file_opened,hdf5_header_opened,hdf5_dataset_opened
259,heldout_05,14,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T052406Z.h5,2024-12-25T05:24:06.082Z,2024-12-25T05:25:06.080Z,500.0,900,16.335237503051758,True,34656353,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
260,heldout_05,15,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T052506Z.h5,2024-12-25T05:25:06.082Z,2024-12-25T05:26:06.080Z,500.0,900,16.335237503051758,True,34556953,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
261,heldout_05,16,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T052606Z.h5,2024-12-25T05:26:06.082Z,2024-12-25T05:27:06.080Z,500.0,900,16.335237503051758,True,34255601,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
262,heldout_05,17,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T052706Z.h5,2024-12-25T05:27:06.082Z,2024-12-25T05:28:06.080Z,500.0,900,16.335237503051758,True,34135914,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
263,heldout_05,18,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T052806Z.h5,2024-12-25T05:28:06.082Z,2024-12-25T05:29:06.080Z,500.0,900,16.335237503051758,True,34093269,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
264,heldout_05,19,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T052906Z.h5,2024-12-25T05:29:06.082Z,2024-12-25T05:30:06.080Z,500.0,900,16.335237503051758,True,34081482,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
265,heldout_05,20,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T053006Z.h5,2024-12-25T05:30:06.082Z,2024-12-25T05:31:06.080Z,500.0,900,16.335237503051758,True,34065954,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
266,heldout_05,21,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T053106Z.h5,2024-12-25T05:31:06.082Z,2024-12-25T05:32:06.080Z,500.0,900,16.335237503051758,True,34235215,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
267,heldout_05,22,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T053206Z.h5,2024-12-25T05:32:06.082Z,2024-12-25T05:33:06.080Z,500.0,900,16.335237503051758,True,34360199,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
268,heldout_05,23,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T053306Z.h5,2024-12-25T05:33:06.082Z,2024-12-25T05:34:06.080Z,500.0,900,16.335237503051758,True,34596820,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
269,heldout_05,24,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T053406Z.h5,2024-12-25T05:34:06.082Z,2024-12-25T05:35:06.080Z,500.0,900,16.335237503051758,True,34460170,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
270,heldout_05,25,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T053506Z.h5,2024-12-25T05:35:06.082Z,2024-12-25T05:36:06.080Z,500.0,900,16.335237503051758,True,34325443,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
271,heldout_05,26,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T053606Z.h5,2024-12-25T05:36:06.082Z,2024-12-25T05:37:06.080Z,500.0,900,16.335237503051758,True,34356297,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
272,heldout_05,27,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T053706Z.h5,2024-12-25T05:37:06.082Z,2024-12-25T05:38:06.080Z,500.0,900,16.335237503051758,True,34243522,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
273,heldout_05,28,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T053806Z.h5,2024-12-25T05:38:06.082Z,2024-12-25T05:39:06.080Z,500.0,900,16.335237503051758,True,34490306,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
274,heldout_05,29,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T053906Z.h5,2024-12-25T05:39:06.082Z,2024-12-25T05:40:06.080Z,500.0,900,16.335237503051758,True,34461833,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
275,heldout_05,30,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T054006Z.h5,2024-12-25T05:40:06.082Z,2024-12-25T05:41:06.080Z,500.0,900,16.335237503051758,True,34579899,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
276,heldout_05,31,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T054106Z.h5,2024-12-25T05:41:06.082Z,2024-12-25T05:42:06.080Z,500.0,900,16.335237503051758,True,34405187,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
277,heldout_05,32,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T054206Z.h5,2024-12-25T05:42:06.082Z,2024-12-25T05:43:06.080Z,500.0,900,16.335237503051758,True,34478928,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
278,heldout_05,33,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T054306Z.h5,2024-12-25T05:43:06.082Z,2024-12-25T05:44:06.080Z,500.0,900,16.335237503051758,True,34585004,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
279,heldout_05,34,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T054406Z.h5,2024-12-25T05:44:06.082Z,2024-12-25T05:45:06.080Z,500.0,900,16.335237503051758,True,34682011,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
280,heldout_05,35,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T054506Z.h5,2024-12-25T05:45:06.082Z,2024-12-25T05:46:06.080Z,500.0,900,16.335237503051758,True,34581404,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
281,heldout_05,36,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T054606Z.h5,2024-12-25T05:46:06.082Z,2024-12-25T05:47:06.080Z,500.0,900,16.335237503051758,True,34735323,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
282,heldout_05,37,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T054706Z.h5,2024-12-25T05:47:06.082Z,2024-12-25T05:48:06.080Z,500.0,900,16.335237503051758,True,34571917,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
283,heldout_05,38,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T054806Z.h5,2024-12-25T05:48:06.082Z,2024-12-25T05:49:06.080Z,500.0,900,16.335237503051758,True,34429248,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
284,heldout_05,39,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T054906Z.h5,2024-12-25T05:49:06.082Z,2024-12-25T05:50:06.080Z,500.0,900,16.335237503051758,True,34327398,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
285,heldout_05,40,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T055006Z.h5,2024-12-25T05:50:06.082Z,2024-12-25T05:51:06.080Z,500.0,900,16.335237503051758,True,34479964,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
286,heldout_05,41,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T055106Z.h5,2024-12-25T05:51:06.082Z,2024-12-25T05:52:06.080Z,500.0,900,16.335237503051758,True,34671693,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
287,heldout_05,42,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T055206Z.h5,2024-12-25T05:52:06.082Z,2024-12-25T05:53:06.080Z,500.0,900,16.335237503051758,True,34592935,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
288,heldout_05,43,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T055306Z.h5,2024-12-25T05:53:06.082Z,2024-12-25T05:54:06.080Z,500.0,900,16.335237503051758,True,34542293,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
289,heldout_05,44,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T055406Z.h5,2024-12-25T05:54:06.082Z,2024-12-25T05:55:06.080Z,500.0,900,16.335237503051758,True,34723491,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
290,heldout_05,45,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T055506Z.h5,2024-12-25T05:55:06.082Z,2024-12-25T05:56:06.080Z,500.0,900,16.335237503051758,True,34512952,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
291,heldout_05,46,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T055606Z.h5,2024-12-25T05:56:06.082Z,2024-12-25T05:57:06.080Z,500.0,900,16.335237503051758,True,34687075,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
292,heldout_05,47,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T055706Z.h5,2024-12-25T05:57:06.082Z,2024-12-25T05:58:06.080Z,500.0,900,16.335237503051758,True,34344127,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
293,heldout_05,48,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T055806Z.h5,2024-12-25T05:58:06.082Z,2024-12-25T05:59:06.080Z,500.0,900,16.335237503051758,True,34474079,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
294,heldout_05,49,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T055906Z.h5,2024-12-25T05:59:06.082Z,2024-12-25T06:00:06.080Z,500.0,900,16.335237503051758,True,34591698,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
295,heldout_05,50,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T060006Z.h5,2024-12-25T06:00:06.082Z,2024-12-25T06:01:06.080Z,500.0,900,16.335237503051758,True,34691466,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
296,heldout_05,51,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T060106Z.h5,2024-12-25T06:01:06.082Z,2024-12-25T06:02:06.080Z,500.0,900,16.335237503051758,True,34722276,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
297,heldout_05,52,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T060206Z.h5,2024-12-25T06:02:06.082Z,2024-12-25T06:03:06.080Z,500.0,900,16.335237503051758,True,34758621,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
298,heldout_05,53,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T060306Z.h5,2024-12-25T06:03:06.082Z,2024-12-25T06:04:06.080Z,500.0,900,16.335237503051758,True,34546008,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
299,heldout_05,54,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T060406Z.h5,2024-12-25T06:04:06.082Z,2024-12-25T06:05:06.080Z,500.0,900,16.335237503051758,True,34548947,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
300,heldout_05,55,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T060506Z.h5,2024-12-25T06:05:06.082Z,2024-12-25T06:06:06.080Z,500.0,900,16.335237503051758,True,34459608,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
301,heldout_05,56,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T060606Z.h5,2024-12-25T06:06:06.082Z,2024-12-25T06:07:06.080Z,500.0,900,16.335237503051758,True,34611697,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
302,heldout_05,57,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T060706Z.h5,2024-12-25T06:07:06.082Z,2024-12-25T06:08:06.080Z,500.0,900,16.335237503051758,True,34298915,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
303,heldout_05,58,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T060806Z.h5,2024-12-25T06:08:06.082Z,2024-12-25T06:09:06.080Z,500.0,900,16.335237503051758,True,34432894,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
304,heldout_05,59,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T060906Z.h5,2024-12-25T06:09:06.082Z,2024-12-25T06:10:06.080Z,500.0,900,16.335237503051758,True,34581155,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
305,heldout_05,60,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T061006Z.h5,2024-12-25T06:10:06.082Z,2024-12-25T06:11:06.080Z,500.0,900,16.335237503051758,True,34670403,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
306,heldout_05,61,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2024-12-25T061106Z.h5,2024-12-25T06:11:06.082Z,2024-12-25T06:12:06.080Z,500.0,900,16.335237503051758,True,34476271,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
307,heldout_06,1,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T035306Z.h5,2025-01-03T03:53:06.082Z,2025-01-03T03:54:06.080Z,500.0,900,16.335237503051758,True,34274543,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
308,heldout_06,2,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T035406Z.h5,2025-01-03T03:54:06.082Z,2025-01-03T03:55:06.080Z,500.0,900,16.335237503051758,True,34277084,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
309,heldout_06,3,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T035506Z.h5,2025-01-03T03:55:06.082Z,2025-01-03T03:56:06.080Z,500.0,900,16.335237503051758,True,34141294,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
310,heldout_06,4,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T035606Z.h5,2025-01-03T03:56:06.082Z,2025-01-03T03:57:06.080Z,500.0,900,16.335237503051758,True,34248878,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
311,heldout_06,5,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T035706Z.h5,2025-01-03T03:57:06.082Z,2025-01-03T03:58:06.080Z,500.0,900,16.335237503051758,True,34357843,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
312,heldout_06,6,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T035806Z.h5,2025-01-03T03:58:06.082Z,2025-01-03T03:59:06.080Z,500.0,900,16.335237503051758,True,34458945,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
313,heldout_06,7,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T035906Z.h5,2025-01-03T03:59:06.082Z,2025-01-03T04:00:06.080Z,500.0,900,16.335237503051758,True,34556982,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
314,heldout_06,8,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T040006Z.h5,2025-01-03T04:00:06.082Z,2025-01-03T04:01:06.080Z,500.0,900,16.335237503051758,True,34342097,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
315,heldout_06,9,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T040106Z.h5,2025-01-03T04:01:06.082Z,2025-01-03T04:02:06.080Z,500.0,900,16.335237503051758,True,34318745,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
316,heldout_06,10,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T040206Z.h5,2025-01-03T04:02:06.082Z,2025-01-03T04:03:06.080Z,500.0,900,16.335237503051758,True,34254809,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
317,heldout_06,11,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T040306Z.h5,2025-01-03T04:03:06.082Z,2025-01-03T04:04:06.080Z,500.0,900,16.335237503051758,True,34192393,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
318,heldout_06,12,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T040406Z.h5,2025-01-03T04:04:06.082Z,2025-01-03T04:05:06.080Z,500.0,900,16.335237503051758,True,34159204,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
319,heldout_06,13,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T040506Z.h5,2025-01-03T04:05:06.082Z,2025-01-03T04:06:06.080Z,500.0,900,16.335237503051758,True,34300192,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
320,heldout_06,14,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T040606Z.h5,2025-01-03T04:06:06.082Z,2025-01-03T04:07:06.080Z,500.0,900,16.335237503051758,True,34498082,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
321,heldout_06,15,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T040706Z.h5,2025-01-03T04:07:06.082Z,2025-01-03T04:08:06.080Z,500.0,900,16.335237503051758,True,34309057,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
322,heldout_06,16,/oak/stanford/groups/ettore88/data/SAFOD/SAFODAS1-harddrive-transfer/recording_2024-11-20T202704Z/SAFOD-Zumberge-16mGL-500HzFs_2025-01-03T040806Z.h5,2025-01-03T04:08:06.082Z,2025-01-03T04:09:06.080Z,500.0,900,16.335237503051758,True,34285129,interval_and_manifest_acquisition_metadata_only,0,0,0,False,False,False
